subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,31488
Washington D.C.,twinned administrative body,Maryland,31488
Alabama,shares border with,Washington D.C.,31488
Arizona,shares border with,Washington D.C.,31488
California,shares border with,Washington D.C.,31488
Illinois,shares border with,Washington D.C.,31488
Missouri,shares border with,Washington D.C.,31488
Nevada,shares border with,Washington D.C.,31488
New Jersey,shares border with,Washington D.C.,31488
New York,shares border with,Washington D.C.,31488
Alabama,shares border with,Washington D.C.,31488
Arizona,shares border with,Washington D.C.,31488
California,shares border with,Washington D.C.,31488
Illinois,shares border with,Washington D.C.,31488
Missouri,shares border with,Washington D.C.,31488
Nevada,shares border with,Washington D.C.,31488
New Jersey,shares border with,Washington D.C.,31488
New Mexico,shares border with,Washington D.C.,31488
