subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,24218
Washington D.C.,twinned administrative body,Maryland,24218
Alabama,shares border with,Washington D.C.,24218
Arizona,shares border with,Washington D.C.,24218
California,shares border with,Washington D.C.,24218
Illinois,shares border with,Washington D.C.,24218
Missouri,shares border with,Washington D.C.,24218
Nevada,shares border with,Washington D.C.,24218
New Jersey,shares border with,Washington D.C.,24218
New York,shares border with,Washington D.C.,24218
Alabama,shares border with,Washington D.C.,24218
Arizona,shares border with,Washington D.C.,24218
California,shares border with,Washington D.C.,24218
Illinois,shares border with,Washington D.C.,24218
Missouri,shares border with,Washington D.C.,24218
Nevada,shares border with,Washington D.C.,24218
New Jersey,shares border with,Washington D.C.,24218
New Mexico,shares border with,Washington D.C.,24218
