subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,20768
Washington D.C.,twinned administrative body,Maryland,20768
Alabama,shares border with,Washington D.C.,20768
Arizona,shares border with,Washington D.C.,20768
California,shares border with,Washington D.C.,20768
Illinois,shares border with,Washington D.C.,20768
Missouri,shares border with,Washington D.C.,20768
Nevada,shares border with,Washington D.C.,20768
New Jersey,shares border with,Washington D.C.,20768
New York,shares border with,Washington D.C.,20768
Alabama,shares border with,Washington D.C.,20768
Arizona,shares border with,Washington D.C.,20768
California,shares border with,Washington D.C.,20768
Illinois,shares border with,Washington D.C.,20768
Missouri,shares border with,Washington D.C.,20768
Nevada,shares border with,Washington D.C.,20768
New Jersey,shares border with,Washington D.C.,20768
New Mexico,shares border with,Washington D.C.,20768
