text,label,fe_id
KANSAS CITY,GPE,30462
Mo.,GPE,30462
Kansas City,GPE,30462
Kansas,GPE,30462
Sunday,DATE,30462
Monday,DATE,30462
25-year-old,DATE,30462
Dario Dominguez,PERSON,30462
18th Street,FAC,30462
Parallel Parkway,FAC,30462
KCK,ORG,30462
Dominguez,PERSON,30462
first,ORDINAL,30462
Dominguez,PERSON,30462
25-year-old,DATE,30462
Hispanic,NORP,30462
Thursday,DATE,30462
one,CARDINAL,30462
Thursday,DATE,30462
18th Street,FAC,30462
Garfield Avenue,FAC,30462
KCK,ORG,30462
Ford Expedition,ORG,30462
Sunday,DATE,30462
Independence Avenue,FAC,30462
Benton Boulevard,GPE,30462
Kansas City,GPE,30462
Missouri,GPE,30462
The Kansas City,GPE,30462
Missouri,GPE,30462
KCK,ORG,30462
Nancy Chartrand,ORG,30462
Seventeen minutes later,TIME,30462
18th Street,FAC,30462
Parallel Parkway,FAC,30462
Monday,DATE,30462
Rachel Leonard,PERSON,30462
15 years,DATE,30462
more than five,CARDINAL,30462
the ‘Snack Pack,WORK_OF_ART,30462
Leonard,PERSON,30462
first,ORDINAL,30462
Leonard,PERSON,30462
25-year-old,DATE,30462
Kansas City,GPE,30462
Missouri,GPE,30462
Kansas City,GPE,30462
Kansas,GPE,30462
KCK,ORG,30462
Kansas City,GPE,30462
Missouri,GPE,30462
Kansas City,GPE,30462
Kansas,GPE,30462
Chartrand,ORG,30462
The Wyandotte County Sheriff’s Department,ORG,30462
Wyandotte County District,GPE,30462
the KCK Police Department,ORG,30462
Monday night,TIME,30462
7:30 p.m.,TIME,30462
18th Street,FAC,30462
Parallel Parkway,FAC,30462
Kansas City,GPE,30462
Kansas,GPE,30462
