text,label,fe_id
TUCSON,ORG,29584
Ariz.,GPE,29584
KOLD News,ORG,29584
13,CARDINAL,29584
The Tucson Police Department,ORG,29584
Monday,DATE,29584
morning,TIME,29584
Tucson,GPE,29584
"February 1, 2021",DATE,29584
just after 6:30 a.m.,TIME,29584
Operations Division South,ORG,29584
four,CARDINAL,29584
W. Ajo Way,PERSON,29584
3301 S. 6th Ave,DATE,29584
3600,CARDINAL,29584
3601 S. 6th,DATE,29584
Tucson Veterans Affairs Medical Center,ORG,29584
34-year-old,DATE,29584
Andrew Scott Kislek,PERSON,29584
four,CARDINAL,29584
Banner University Medical Center,ORG,29584
Kislek,ORG,29584
Kislek,PERSON,29584
Kislek,PERSON,29584
Tucson Fire,FAC,29584
Kislek,PERSON,29584
Tucson Fire,FAC,29584
the Tucson Police Violent Crimes Unit,ORG,29584
Office of Professional Standards,ORG,29584
The Violent Crimes Unit,ORG,29584
the Office of Professional Standards,ORG,29584
Alexis Lujan,PERSON,29584
two,CARDINAL,29584
the Tucson Police Department,ORG,29584
Kislek,ORG,29584
the Tucson Veterans Affairs Medical Center,ORG,29584
Kislek,PERSON,29584
Kislek,PERSON,29584
Kislek,PERSON,29584
Officer Lujan,PERSON,29584
Kislek,PERSON,29584
Officer Lujan,PERSON,29584
2021,DATE,29584
KOLD News,ORG,29584
13,CARDINAL,29584
