text,label,fe_id
Garrett Mitchell,PERSON,18054
Three,CARDINAL,18054
Mesa,ORG,18054
late Friday,DATE,18054
three,CARDINAL,18054
22-year-old,DATE,18054
Jesus Armando Carillo,PERSON,18054
Carillo,PERSON,18054
Nik Rasheta,PERSON,18054
Mesa,ORG,18054
Carillo,PERSON,18054
55-year-old,DATE,18054
Willy James Thomas,PERSON,18054
Main Street,FAC,18054
Country Club Drive,ORG,18054
early Tuesday morning,TIME,18054
Carillo,GPE,18054
McKellips Road and Country Club Drive,FAC,18054
Friday,DATE,18054
night,TIME,18054
Carillo,PERSON,18054
Carillo,PERSON,18054
Rasheta,ORG,18054
about 8:50 p.m.,TIME,18054
Three,CARDINAL,18054
Carillo,PERSON,18054
Rasheta,PERSON,18054
