text,label,fe_id
OVIEDO,GPE,16880
Fla.,GPE,16880
Two,CARDINAL,16880
Monday,DATE,16880
afternoon,TIME,16880
417,CARDINAL,16880
417,CARDINAL,16880
Lake Mary Boulevard,FAC,16880
Lake Jesup,GPE,16880
several hours,TIME,16880
five,CARDINAL,16880
Acura,ORG,16880
One,CARDINAL,16880
Three,CARDINAL,16880
Sanford,PERSON,16880
Scott Avenue,FAC,16880
Claudia Webber,PERSON,16880
Seminole County,GPE,16880
five,CARDINAL,16880
at least 100,CARDINAL,16880
Lake Jesup,GPE,16880
two,CARDINAL,16880
one,CARDINAL,16880
The Florida Highway Patrol,ORG,16880
WFTV,ORG,16880
Belvin Perry,PERSON,16880
three,CARDINAL,16880
second,ORDINAL,16880
two,CARDINAL,16880
WFTV,ORG,16880
