subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,19848
Washington D.C.,twinned administrative body,Maryland,19848
Alabama,shares border with,Washington D.C.,19848
Arizona,shares border with,Washington D.C.,19848
California,shares border with,Washington D.C.,19848
Illinois,shares border with,Washington D.C.,19848
Missouri,shares border with,Washington D.C.,19848
Nevada,shares border with,Washington D.C.,19848
New Jersey,shares border with,Washington D.C.,19848
New York,shares border with,Washington D.C.,19848
Alabama,shares border with,Washington D.C.,19848
Arizona,shares border with,Washington D.C.,19848
California,shares border with,Washington D.C.,19848
Illinois,shares border with,Washington D.C.,19848
Missouri,shares border with,Washington D.C.,19848
Nevada,shares border with,Washington D.C.,19848
New Jersey,shares border with,Washington D.C.,19848
New Mexico,shares border with,Washington D.C.,19848
