text,label,fe_id
"December 22, 2004",DATE,3845
Los Angeles,GPE,3845
"Tuesday, December 21, 2004",DATE,3845
about 10:20 p.m.,TIME,3845
the West Valley Division,ORG,3845
A Good Samaritan,WORK_OF_ART,3845
two,CARDINAL,3845
20300,CARDINAL,3845
Ventura Boulevard,FAC,3845
Woodland Hills,GPE,3845
Ventura Boulevard,FAC,3845
two,CARDINAL,3845
101,FAC,3845
Los Angeles Fire Department Paramedics,ORG,3845
second,ORDINAL,3845
between 30-40 years old,DATE,3845
the Los Angeles Police Department,ORG,3845
K-9 Unit,ORG,3845
The California Highway Patrol,ORG,3845
West Valley Area,LOC,3845
Detective Garcia,PERSON,3845
West Valley Area Property Crimes Unit,LOC,3845
818-756-8591,CARDINAL,3845
24-hour,TIME,3845
1-877-LAWFULL,CARDINAL,3845
1-877,CARDINAL,3845
the Los Angeles Police Department’s,ORG,3845
Media Relations Section,ORG,3845
213-485-3586,CARDINAL,3845
