text,label,fe_id
GARY,GPE,24939
38-year-old,DATE,24939
early Saturday,DATE,24939
Finch,WORK_OF_ART,24939
Gary,PERSON,24939
Lake County,GPE,24939
Lake County,GPE,24939
Finch,WORK_OF_ART,24939
1:22 a.m.,TIME,24939
3700,CARDINAL,24939
Broadway,FAC,24939
Gary,GPE,24939
Cmdr,PERSON,24939
Brad Bosse,PERSON,24939
50 mph,QUANTITY,24939
30 mph,QUANTITY,24939
4400,CARDINAL,24939
Broadway,FAC,24939
Finch,ORG,24939
Broadway,FAC,24939
Bosse,GPE,24939
Interstate,ORG,24939
Finch,ORG,24939
Broadway,FAC,24939
Bosse,GPE,24939
Broadway,FAC,24939
Finch,WORK_OF_ART,24939
Broadway,FAC,24939
16th Avenue,FAC,24939
Finch,WORK_OF_ART,24939
Bosse,PERSON,24939
Medics,ORG,24939
Finch,WORK_OF_ART,24939
Finch,WORK_OF_ART,24939
Bosse,PERSON,24939
Indiana State Police,ORG,24939
Glen Fifield,PERSON,24939
Gary,PERSON,24939
Cmdr,PERSON,24939
Jack Hamady,PERSON,24939
