subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,1942
Washington D.C.,twinned administrative body,Maryland,1942
Alabama,shares border with,Washington D.C.,1942
Arizona,shares border with,Washington D.C.,1942
California,shares border with,Washington D.C.,1942
Illinois,shares border with,Washington D.C.,1942
Missouri,shares border with,Washington D.C.,1942
Nevada,shares border with,Washington D.C.,1942
New Jersey,shares border with,Washington D.C.,1942
New York,shares border with,Washington D.C.,1942
Alabama,shares border with,Washington D.C.,1942
Arizona,shares border with,Washington D.C.,1942
California,shares border with,Washington D.C.,1942
Illinois,shares border with,Washington D.C.,1942
Missouri,shares border with,Washington D.C.,1942
Nevada,shares border with,Washington D.C.,1942
New Jersey,shares border with,Washington D.C.,1942
New Mexico,shares border with,Washington D.C.,1942
