subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,28060
Washington D.C.,twinned administrative body,Maryland,28060
Alabama,shares border with,Washington D.C.,28060
Arizona,shares border with,Washington D.C.,28060
California,shares border with,Washington D.C.,28060
Illinois,shares border with,Washington D.C.,28060
Missouri,shares border with,Washington D.C.,28060
Nevada,shares border with,Washington D.C.,28060
New Jersey,shares border with,Washington D.C.,28060
New York,shares border with,Washington D.C.,28060
Alabama,shares border with,Washington D.C.,28060
Arizona,shares border with,Washington D.C.,28060
California,shares border with,Washington D.C.,28060
Illinois,shares border with,Washington D.C.,28060
Missouri,shares border with,Washington D.C.,28060
Nevada,shares border with,Washington D.C.,28060
New Jersey,shares border with,Washington D.C.,28060
New Mexico,shares border with,Washington D.C.,28060
