text,label,fe_id
Texas Department of Public Safety,ORG,19636
Fannin County,GPE,19636
late Wednesday night,TIME,19636
Department of Public Safety,ORG,19636
Sgt,PERSON,19636
Mark Tackett,PERSON,19636
DPS,ORG,19636
2015,DATE,19636
Nissan,ORG,19636
Maxima,PRODUCT,19636
U.S.,GPE,19636
82,CARDINAL,19636
Fannin County,GPE,19636
11:11 p.m.,TIME,19636
Wednesday,DATE,19636
U.S.,GPE,19636
82,CARDINAL,19636
Maxima,PRODUCT,19636
1752,DATE,19636
898,CARDINAL,19636
4050,DATE,19636
Ector,ORG,19636
about 50 miles,QUANTITY,19636
Dallas,GPE,19636
Bonham,PERSON,19636
Baylor University Medical Center,ORG,19636
Dallas,GPE,19636
Tackett,PERSON,19636
the Texas Rangers,ORG,19636
Fannin County,GPE,19636
about midnight Thursday,TIME,19636
