subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,14845
Washington D.C.,twinned administrative body,Maryland,14845
Alabama,shares border with,Washington D.C.,14845
Arizona,shares border with,Washington D.C.,14845
California,shares border with,Washington D.C.,14845
Illinois,shares border with,Washington D.C.,14845
Missouri,shares border with,Washington D.C.,14845
Nevada,shares border with,Washington D.C.,14845
New Jersey,shares border with,Washington D.C.,14845
New York,shares border with,Washington D.C.,14845
Alabama,shares border with,Washington D.C.,14845
Arizona,shares border with,Washington D.C.,14845
California,shares border with,Washington D.C.,14845
Illinois,shares border with,Washington D.C.,14845
Missouri,shares border with,Washington D.C.,14845
Nevada,shares border with,Washington D.C.,14845
New Jersey,shares border with,Washington D.C.,14845
New Mexico,shares border with,Washington D.C.,14845
