subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,20420
Washington D.C.,twinned administrative body,Maryland,20420
Alabama,shares border with,Washington D.C.,20420
Arizona,shares border with,Washington D.C.,20420
California,shares border with,Washington D.C.,20420
Illinois,shares border with,Washington D.C.,20420
Missouri,shares border with,Washington D.C.,20420
Nevada,shares border with,Washington D.C.,20420
New Jersey,shares border with,Washington D.C.,20420
New York,shares border with,Washington D.C.,20420
Alabama,shares border with,Washington D.C.,20420
Arizona,shares border with,Washington D.C.,20420
California,shares border with,Washington D.C.,20420
Illinois,shares border with,Washington D.C.,20420
Missouri,shares border with,Washington D.C.,20420
Nevada,shares border with,Washington D.C.,20420
New Jersey,shares border with,Washington D.C.,20420
New Mexico,shares border with,Washington D.C.,20420
