subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,12685
Washington D.C.,twinned administrative body,Maryland,12685
Alabama,shares border with,Washington D.C.,12685
Arizona,shares border with,Washington D.C.,12685
California,shares border with,Washington D.C.,12685
Illinois,shares border with,Washington D.C.,12685
Missouri,shares border with,Washington D.C.,12685
Nevada,shares border with,Washington D.C.,12685
New Jersey,shares border with,Washington D.C.,12685
New York,shares border with,Washington D.C.,12685
Alabama,shares border with,Washington D.C.,12685
Arizona,shares border with,Washington D.C.,12685
California,shares border with,Washington D.C.,12685
Illinois,shares border with,Washington D.C.,12685
Missouri,shares border with,Washington D.C.,12685
Nevada,shares border with,Washington D.C.,12685
New Jersey,shares border with,Washington D.C.,12685
New Mexico,shares border with,Washington D.C.,12685
