subject,predicate,object,fe_id
Newberry County,shares border with,Lexington County,30784
Lexington County,shares border with,Newberry County,30784
Newberry County,shares border with,Laurens County,30784
Laurens County,shares border with,Newberry County,30784
South Carolina Law Enforcement Division,applies to jurisdiction,South Carolina,30784
Newberry County,shares border with,Laurens County,30784
Newberry County,located in the administrative territorial entity,South Carolina,30784
Laurens County,shares border with,Newberry County,30784
Laurens County,located in the administrative territorial entity,South Carolina,30784
South Carolina,contains administrative territorial entity,Newberry County,30784
South Carolina,contains administrative territorial entity,Laurens County,30784
