text,label,fe_id
CHARLOTTE,ORG,23430
The Charlotte-Mecklenburg,FAC,23430
early Friday morning,TIME,23430
CMPD,ORG,23430
48-year-old,DATE,23430
David Martin Sebaste,PERSON,23430
115,CARDINAL,23430
South Charlotte,GPE,23430
around 11:15 p.m.,TIME,23430
Thursday,DATE,23430
911,CARDINAL,23430
Patrick Howell,PERSON,23430
first,ORDINAL,23430
Sebaste,PERSON,23430
Howell,ORG,23430
Sebaste,PERSON,23430
Howell,ORG,23430
Sebaste,PERSON,23430
Sebaste,PERSON,23430
Howell,ORG,23430
Sebaste,PERSON,23430
Howell,ORG,23430
Howell,ORG,23430
Sebaste,PERSON,23430
Howell,ORG,23430
SWAT,ORG,23430
Sebaste,PERSON,23430
SWAT,ORG,23430
1:50 a.m.,TIME,23430
Friday,DATE,23430
Sebaste,PERSON,23430
CMPD,ORG,23430
Rodney Monroe,PERSON,23430
Eyewitness News,ORG,23430
Howell,ORG,23430
Internal Affairs,ORG,23430
Howell,ORG,23430
January 2008,DATE,23430
WSOC,ORG,23430
