subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,9617
Washington D.C.,twinned administrative body,Maryland,9617
Alabama,shares border with,Washington D.C.,9617
Arizona,shares border with,Washington D.C.,9617
California,shares border with,Washington D.C.,9617
Illinois,shares border with,Washington D.C.,9617
Missouri,shares border with,Washington D.C.,9617
Nevada,shares border with,Washington D.C.,9617
New Jersey,shares border with,Washington D.C.,9617
New York,shares border with,Washington D.C.,9617
Alabama,shares border with,Washington D.C.,9617
Arizona,shares border with,Washington D.C.,9617
California,shares border with,Washington D.C.,9617
Illinois,shares border with,Washington D.C.,9617
Missouri,shares border with,Washington D.C.,9617
Nevada,shares border with,Washington D.C.,9617
New Jersey,shares border with,Washington D.C.,9617
New Mexico,shares border with,Washington D.C.,9617
