text,label,fe_id
18-year-old,DATE,26719
the night of June 28,TIME,26719
earlier that day,DATE,26719
Lewis County,GPE,26719
Chehalis,GPE,26719
Sergey Pavlovich,PERSON,26719
18,DATE,26719
the King County Medical Examiner’s Office,ORG,26719
Kent Police,ORG,26719
20 years old,DATE,26719
about 9 p.m.,TIME,26719
13700,CARDINAL,26719
Southeast 256th Street,LOC,26719
Meridian Elementary School,ORG,26719
The King County Sheriff’s Office,ORG,26719
Kent,ORG,26719
Tuesday,DATE,26719
the Kent Reporter,ORG,26719
Patrick Baughman,PERSON,26719
Southeast 256th Street,LOC,26719
137th,ORDINAL,26719
911,CARDINAL,26719
the Sheriff’s Office,ORG,26719
Baughman,PERSON,26719
137th Way,LOC,26719
256th Street,FAC,26719
Suzuki,PRODUCT,26719
Southeast 256th Street,LOC,26719
Baughman,PERSON,26719
Sheriff’s Office,ORG,26719
Sgt,PERSON,26719
Ryan Abbott,PERSON,26719
Lewis County,GPE,26719
July 1,DATE,26719
The Daily Chronicle,ORG,26719
Centralia,PERSON,26719
June 6,DATE,26719
120 mph,QUANTITY,26719
Morton,GPE,26719
U.S. Highway,FAC,26719
12,CARDINAL,26719
April,DATE,26719
Morton,PERSON,26719
about 40 miles,QUANTITY,26719
Centralia,GPE,26719
Lewis County,GPE,26719
Thurston County,GPE,26719
Morton,GPE,26719
Pavlovich,GPE,26719
Auburn,PRODUCT,26719
Pavlovich,GPE,26719
Highway 12,FAC,26719
80 mph,QUANTITY,26719
about 2 miles,QUANTITY,26719
The Daily Chronicle,ORG,26719
six,CARDINAL,26719
approximately 120 mph,QUANTITY,26719
June 6,DATE,26719
June 12,DATE,26719
Lewis County Superior Court,GPE,26719
June 28,DATE,26719
James Lawler,PERSON,26719
"5,000",MONEY,26719
July 3,DATE,26719
Lewis County Superior Court,FAC,26719
Chehalis,GPE,26719
three-hour,TIME,26719
Pavlovich,GPE,26719
Sunday,DATE,26719
the Slavic Gospel Church,FAC,26719
Federal Way,ORG,26719
Monday,DATE,26719
Mountain View Cemetery,FAC,26719
Slavic Gospel Church,ORG,26719
YouTube,ORG,26719
YouTube,ORG,26719
Sergey Pavlovich,WORK_OF_ART,26719
"July 23, 2000",DATE,26719
Rivnens’ka Oblast,GPE,26719
Ukraine,GPE,26719
Pavlovich,PERSON,26719
nine,CARDINAL,26719
Pavlovich,PERSON,26719
the United States,GPE,26719
2002,DATE,26719
Washington,GPE,26719
Sergey,PERSON,26719
One,CARDINAL,26719
Sergey,ORG,26719
June 28,DATE,26719
Sergey Pavlovich,PERSON,26719
Fundraiser,PERSON,26719
Friends of Pavlovich,ORG,26719
GoFundMe.com,ORG,26719
18-year-old,DATE,26719
300,CARDINAL,26719
