subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,30886
Washington D.C.,twinned administrative body,Maryland,30886
Alabama,shares border with,Washington D.C.,30886
Arizona,shares border with,Washington D.C.,30886
California,shares border with,Washington D.C.,30886
Illinois,shares border with,Washington D.C.,30886
Missouri,shares border with,Washington D.C.,30886
Nevada,shares border with,Washington D.C.,30886
New Jersey,shares border with,Washington D.C.,30886
New York,shares border with,Washington D.C.,30886
Alabama,shares border with,Washington D.C.,30886
Arizona,shares border with,Washington D.C.,30886
California,shares border with,Washington D.C.,30886
Illinois,shares border with,Washington D.C.,30886
Missouri,shares border with,Washington D.C.,30886
Nevada,shares border with,Washington D.C.,30886
New Jersey,shares border with,Washington D.C.,30886
New Mexico,shares border with,Washington D.C.,30886
