text,label,fe_id
ELK GROVE,ORG,10767
County Coroner,PERSON,10767
CHP,ORG,10767
Sunday,DATE,10767
evening,TIME,10767
Highway 99,FAC,10767
Elk Grove,GPE,10767
68-year-old,DATE,10767
Richard Bisbee,PERSON,10767
Elk Grove,GPE,10767
Sacramento,GPE,10767
County Sheriff's,PERSON,10767
all night,TIME,10767
7 a.m.,TIME,10767
Monday,DATE,10767
morning,TIME,10767
CHP,ORG,10767
Bisbee,ORG,10767
Elk Grove Boulevard,FAC,10767
CHP,ORG,10767
second,ORDINAL,10767
CHP,ORG,10767
a few moments,TIME,10767
Bisbee,NORP,10767
Bisbee,NORP,10767
Bisbee,NORP,10767
Elk Grove,GPE,10767
Bisbee,NORP,10767
Kaiser South,ORG,10767
30s,DATE,10767
CHP,ORG,10767
Bisbee,NORP,10767
two,CARDINAL,10767
CHP,ORG,10767
the Elk Grove,ORG,10767
