subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,2169
Washington D.C.,twinned administrative body,Maryland,2169
Alabama,shares border with,Washington D.C.,2169
Arizona,shares border with,Washington D.C.,2169
California,shares border with,Washington D.C.,2169
Illinois,shares border with,Washington D.C.,2169
Missouri,shares border with,Washington D.C.,2169
Nevada,shares border with,Washington D.C.,2169
New Jersey,shares border with,Washington D.C.,2169
New York,shares border with,Washington D.C.,2169
Alabama,shares border with,Washington D.C.,2169
Arizona,shares border with,Washington D.C.,2169
California,shares border with,Washington D.C.,2169
Illinois,shares border with,Washington D.C.,2169
Missouri,shares border with,Washington D.C.,2169
Nevada,shares border with,Washington D.C.,2169
New Jersey,shares border with,Washington D.C.,2169
New Mexico,shares border with,Washington D.C.,2169
