text,label,fe_id
Los Angeles,GPE,31090
Los Angeles,GPE,31090
Central Division,ORG,31090
about 4:10 p.m.,TIME,31090
Friday,DATE,31090
Eighth Street,FAC,31090
Broadway,FAC,31090
LAPD,ORG,31090
late Friday,DATE,31090
8th,ORDINAL,31090
Broadway,FAC,31090
700,CARDINAL,31090
Broadway,FAC,31090
three,CARDINAL,31090
One,CARDINAL,31090
14 year old,DATE,31090
One,CARDINAL,31090
the 14 year old,DATE,31090
6th and Spring,DATE,31090
7th,ORDINAL,31090
Spring,DATE,31090
7th,ORDINAL,31090
Spring,DATE,31090
6th,ORDINAL,31090
Main,GPE,31090
SWAT,ORG,31090
K-9,ORG,31090
Saturday,DATE,31090
SWAT,ORG,31090
OIS,ORG,31090
Twitter,PRODUCT,31090
Saturday,DATE,31090
the Los Angeles County,ORG,31090
