subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,13276
Washington D.C.,twinned administrative body,Maryland,13276
Alabama,shares border with,Washington D.C.,13276
Arizona,shares border with,Washington D.C.,13276
California,shares border with,Washington D.C.,13276
Illinois,shares border with,Washington D.C.,13276
Missouri,shares border with,Washington D.C.,13276
Nevada,shares border with,Washington D.C.,13276
New Jersey,shares border with,Washington D.C.,13276
New York,shares border with,Washington D.C.,13276
Alabama,shares border with,Washington D.C.,13276
Arizona,shares border with,Washington D.C.,13276
California,shares border with,Washington D.C.,13276
Illinois,shares border with,Washington D.C.,13276
Missouri,shares border with,Washington D.C.,13276
Nevada,shares border with,Washington D.C.,13276
New Jersey,shares border with,Washington D.C.,13276
New Mexico,shares border with,Washington D.C.,13276
