subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,30939
Washington D.C.,twinned administrative body,Maryland,30939
Alabama,shares border with,Washington D.C.,30939
Arizona,shares border with,Washington D.C.,30939
California,shares border with,Washington D.C.,30939
Illinois,shares border with,Washington D.C.,30939
Missouri,shares border with,Washington D.C.,30939
Nevada,shares border with,Washington D.C.,30939
New Jersey,shares border with,Washington D.C.,30939
New York,shares border with,Washington D.C.,30939
Alabama,shares border with,Washington D.C.,30939
Arizona,shares border with,Washington D.C.,30939
California,shares border with,Washington D.C.,30939
Illinois,shares border with,Washington D.C.,30939
Missouri,shares border with,Washington D.C.,30939
Nevada,shares border with,Washington D.C.,30939
New Jersey,shares border with,Washington D.C.,30939
New Mexico,shares border with,Washington D.C.,30939
