text,label,fe_id
David Herrington,PERSON,21333
Mt. Clemens,LOC,21333
three,CARDINAL,21333
43-year-old,DATE,21333
WWJ,ORG,21333
Zahra Huber,PERSON,21333
Lara Stutz,PERSON,21333
about three years ago,DATE,21333
Lapeer County,GPE,21333
Herrington,ORG,21333
Lara,PERSON,21333
Marcel Stutz,PERSON,21333
first,ORDINAL,21333
about a year or so,DATE,21333
Herrington,PERSON,21333
Marcel,PERSON,21333
Herrington,ORG,21333
December of 2011,DATE,21333
Michigan State,ORG,21333
two,CARDINAL,21333
Palmer Street,FAC,21333
Imlay City,GPE,21333
Lara Stutz,PERSON,21333
43,DATE,21333
Marcel Stutz,PERSON,21333
42,DATE,21333
three,CARDINAL,21333
One,CARDINAL,21333
9-year-old,DATE,21333
Herrington,ORG,21333
the National Domestic Violence Hotline,ORG,21333
800,CARDINAL,21333
799,CARDINAL,21333
