subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,15829
Washington D.C.,twinned administrative body,Maryland,15829
Alabama,shares border with,Washington D.C.,15829
Arizona,shares border with,Washington D.C.,15829
California,shares border with,Washington D.C.,15829
Illinois,shares border with,Washington D.C.,15829
Missouri,shares border with,Washington D.C.,15829
Nevada,shares border with,Washington D.C.,15829
New Jersey,shares border with,Washington D.C.,15829
New York,shares border with,Washington D.C.,15829
Alabama,shares border with,Washington D.C.,15829
Arizona,shares border with,Washington D.C.,15829
California,shares border with,Washington D.C.,15829
Illinois,shares border with,Washington D.C.,15829
Missouri,shares border with,Washington D.C.,15829
Nevada,shares border with,Washington D.C.,15829
New Jersey,shares border with,Washington D.C.,15829
New Mexico,shares border with,Washington D.C.,15829
