text,label,fe_id
Christopher Garza,PERSON,18731
44,DATE,18731
"Borger Police Department

Authorities",ORG,18731
Garza,PERSON,18731
Hutchinson County,GPE,18731
Wednesday,DATE,18731
day,DATE,18731
Borger Police Department,ORG,18731
TX,ORG,18731
Thursday,DATE,18731
Brandon Strope,PERSON,18731
the Borger Police Department,ORG,18731
Christopher Garza,PERSON,18731
44,DATE,18731
Thursday,DATE,18731
afternoon,TIME,18731
Garza,PERSON,18731
Garza,PERSON,18731
Thursday,DATE,18731
afternoon,TIME,18731
Fritch,GPE,18731
nearly a day,DATE,18731
Hutchinson County,GPE,18731
Wednesday,DATE,18731
Garza,PERSON,18731
Wednesday,DATE,18731
Strope,PERSON,18731
Garza,PERSON,18731
Borger,GPE,18731
overnight Wednesday,TIME,18731
Garza,PERSON,18731
Garza,PERSON,18731
the Texas Rangers,ORG,18731
2017,DATE,18731
