subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,13824
Washington D.C.,twinned administrative body,Maryland,13824
Alabama,shares border with,Washington D.C.,13824
Arizona,shares border with,Washington D.C.,13824
California,shares border with,Washington D.C.,13824
Illinois,shares border with,Washington D.C.,13824
Missouri,shares border with,Washington D.C.,13824
Nevada,shares border with,Washington D.C.,13824
New Jersey,shares border with,Washington D.C.,13824
New York,shares border with,Washington D.C.,13824
Alabama,shares border with,Washington D.C.,13824
Arizona,shares border with,Washington D.C.,13824
California,shares border with,Washington D.C.,13824
Illinois,shares border with,Washington D.C.,13824
Missouri,shares border with,Washington D.C.,13824
Nevada,shares border with,Washington D.C.,13824
New Jersey,shares border with,Washington D.C.,13824
New Mexico,shares border with,Washington D.C.,13824
