subject,predicate,object,fe_id
Hurley,located in the administrative territorial entity,Iron County,11464
Hurley,located in the administrative territorial entity,Iron County,11464
Wisconsin,contains administrative territorial entity,Iron County,11464
Wisconsin,shares border with,Michigan,11464
Iron County,located in the administrative territorial entity,Wisconsin,11464
Michigan,shares border with,Wisconsin,11464
Wisconsin,contains administrative territorial entity,Iron County,11464
Wisconsin,shares border with,Michigan,11464
Iron County,located in the administrative territorial entity,Wisconsin,11464
Michigan,shares border with,Wisconsin,11464
