subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,22528
Washington D.C.,twinned administrative body,Maryland,22528
Alabama,shares border with,Washington D.C.,22528
Arizona,shares border with,Washington D.C.,22528
California,shares border with,Washington D.C.,22528
Illinois,shares border with,Washington D.C.,22528
Missouri,shares border with,Washington D.C.,22528
Nevada,shares border with,Washington D.C.,22528
New Jersey,shares border with,Washington D.C.,22528
New York,shares border with,Washington D.C.,22528
Alabama,shares border with,Washington D.C.,22528
Arizona,shares border with,Washington D.C.,22528
California,shares border with,Washington D.C.,22528
Illinois,shares border with,Washington D.C.,22528
Missouri,shares border with,Washington D.C.,22528
Nevada,shares border with,Washington D.C.,22528
New Jersey,shares border with,Washington D.C.,22528
New Mexico,shares border with,Washington D.C.,22528
