text,label,fe_id
CLEVELAND,GPE,10587
Ohio,GPE,10587
Cleveland,GPE,10587
early Friday,DATE,10587
West 25th Street,DATE,10587
Club Envy,LOC,10587
one,CARDINAL,10587
three,CARDINAL,10587
Two,CARDINAL,10587
three,CARDINAL,10587
Cleveland,GPE,10587
Elijah Cole,PERSON,10587
22,DATE,10587
Mentor,GPE,10587
Cleveland,GPE,10587
this year,DATE,10587
2010,DATE,10587
2011,DATE,10587
2010 2011 1st,DATE,10587
2nd,ORDINAL,10587
3rd,ORDINAL,10587
4th District,LOC,10587
5th,ORDINAL,10587
107,CARDINAL,10587
433 476,CARDINAL,10587
Wednesday,DATE,10587
Clark Avenue,FAC,10587
one,CARDINAL,10587
17-year-old,DATE,10587
11-year-old,DATE,10587
19-year-old,DATE,10587
Cleveland,GPE,10587
Frank Jackson,PERSON,10587
Jackson,PERSON,10587
Friday,DATE,10587
Jackson,PERSON,10587
the Ohio Supreme Court,ORG,10587
Columbus,GPE,10587
Buyback,PERSON,10587
Cleveland,GPE,10587
Lakewood,GPE,10587
Parma,PERSON,10587
Shaker Heights,GPE,10587
Saturday,DATE,10587
8:30 a.m.,TIME,10587
1 p.m.,TIME,10587
100,MONEY,10587
Cleveland Cavaliers,ORG,10587
Monsters,ORG,10587
"1,000",MONEY,10587
second,ORDINAL,10587
Cleveland Public Safety Central,ORG,10587
2001,DATE,10587
Euclid Municipal Service Center,ORG,10587
25200,DATE,10587
Lakewood Police Headquarters,ORG,10587
12650,DATE,10587
Detroit,GPE,10587
Parma Justice Center,ORG,10587
5555,DATE,10587
Shaker Heights Police Headquarters,WORK_OF_ART,10587
3355,CARDINAL,10587
The Community Relations Department,ORG,10587
today,DATE,10587
Cleveland,GPE,10587
four,CARDINAL,10587
Jackson,PERSON,10587
Michael McGrath,PERSON,10587
McGrath,PERSON,10587
three,CARDINAL,10587
Cleveland,GPE,10587
Club Envy,LOC,10587
Luther Whiteside,PERSON,10587
26,CARDINAL,10587
Kaenyel Stewart,PERSON,10587
25,CARDINAL,10587
Darryl Lolles,PERSON,10587
29,CARDINAL,10587
Stewart,PERSON,10587
MetroHealth Medical Center,ORG,10587
Lolles,GPE,10587
Sgt,PERSON,10587
Sammy Morris,PERSON,10587
two,CARDINAL,10587
Friday,DATE,10587
Cole,PRODUCT,10587
Joe Cimperman,PERSON,10587
years,DATE,10587
Club Envy,FAC,10587
Law and Safety,ORG,10587
Cimperman,ORG,10587
