subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,30571
Washington D.C.,twinned administrative body,Maryland,30571
Alabama,shares border with,Washington D.C.,30571
Arizona,shares border with,Washington D.C.,30571
California,shares border with,Washington D.C.,30571
Illinois,shares border with,Washington D.C.,30571
Missouri,shares border with,Washington D.C.,30571
Nevada,shares border with,Washington D.C.,30571
New Jersey,shares border with,Washington D.C.,30571
New York,shares border with,Washington D.C.,30571
Alabama,shares border with,Washington D.C.,30571
Arizona,shares border with,Washington D.C.,30571
California,shares border with,Washington D.C.,30571
Illinois,shares border with,Washington D.C.,30571
Missouri,shares border with,Washington D.C.,30571
Nevada,shares border with,Washington D.C.,30571
New Jersey,shares border with,Washington D.C.,30571
New Mexico,shares border with,Washington D.C.,30571
