text,label,fe_id
Lake Elsinore,LOC,25325
Thursday,DATE,25325
Lake Elsinore,LOC,25325
the weekend,DATE,25325
Sgt,PERSON,25325
Chris Willison,PERSON,25325
the Riverside County Sheriff’s Department,ORG,25325
Willison,PERSON,25325
Collier Avenue,FAC,25325
Chaney Street,LOC,25325
about 4 p.m.,TIME,25325
Willison,PERSON,25325
at least one,CARDINAL,25325
Willison,ORG,25325
Marcos Salcedo,PERSON,25325
two,CARDINAL,25325
Salcedo,ORG,25325
Jay D’agnenica,PERSON,25325
Salcedo,ORG,25325
first,ORDINAL,25325
Salcedo,GPE,25325
Saturday,DATE,25325
two,CARDINAL,25325
the Sheriff’s Department,ORG,25325
Willison,PERSON,25325
33.685473,CARDINAL,25325
