subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,11903
Washington D.C.,twinned administrative body,Maryland,11903
Alabama,shares border with,Washington D.C.,11903
Arizona,shares border with,Washington D.C.,11903
California,shares border with,Washington D.C.,11903
Illinois,shares border with,Washington D.C.,11903
Missouri,shares border with,Washington D.C.,11903
Nevada,shares border with,Washington D.C.,11903
New Jersey,shares border with,Washington D.C.,11903
New York,shares border with,Washington D.C.,11903
Alabama,shares border with,Washington D.C.,11903
Arizona,shares border with,Washington D.C.,11903
California,shares border with,Washington D.C.,11903
Illinois,shares border with,Washington D.C.,11903
Missouri,shares border with,Washington D.C.,11903
Nevada,shares border with,Washington D.C.,11903
New Jersey,shares border with,Washington D.C.,11903
New Mexico,shares border with,Washington D.C.,11903
