text,label,fe_id
two,CARDINAL,16817
SEPTA,ORG,16817
early Monday morning,TIME,16817
Kensington,GPE,16817
SEPTA,ORG,16817
Taser,ORG,16817
one,CARDINAL,16817
Huntingdon El,GPE,16817
Kensington Avenue,FAC,16817
Huntingdon Street,FAC,16817
about 2 a.m.,TIME,16817
Taser,ORG,16817
Monday,DATE,16817
afternoon,TIME,16817
SEPTA,PERSON,16817
Thomas Nestel,PERSON,16817
Monday afternoon,TIME,16817
Nestel,ORG,16817
5-year,DATE,16817
midnight,TIME,16817
Huntingdon El,GPE,16817
Nestel,GPE,16817
Nestel,ORG,16817
The Homicide Division,ORG,16817
