subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,16539
Washington D.C.,twinned administrative body,Maryland,16539
Alabama,shares border with,Washington D.C.,16539
Arizona,shares border with,Washington D.C.,16539
California,shares border with,Washington D.C.,16539
Illinois,shares border with,Washington D.C.,16539
Missouri,shares border with,Washington D.C.,16539
Nevada,shares border with,Washington D.C.,16539
New Jersey,shares border with,Washington D.C.,16539
New York,shares border with,Washington D.C.,16539
Alabama,shares border with,Washington D.C.,16539
Arizona,shares border with,Washington D.C.,16539
California,shares border with,Washington D.C.,16539
Illinois,shares border with,Washington D.C.,16539
Missouri,shares border with,Washington D.C.,16539
Nevada,shares border with,Washington D.C.,16539
New Jersey,shares border with,Washington D.C.,16539
New Mexico,shares border with,Washington D.C.,16539
