text,label,fe_id
Bayonne,ORG,22189
Wednesday,DATE,22189
night,TIME,22189
West 24th Street,DATE,22189
Avenue A,FAC,22189
Hudson County,GPE,22189
Edward DeFazio,PERSON,22189
Bayonne,ORG,22189
DeFazio,PERSON,22189
around 8 p.m.,TIME,22189
DeFazio,PERSON,22189
MaryAnn Gibson,PERSON,22189
62 years old,DATE,22189
24th Street,FAC,22189
one,CARDINAL,22189
El Camino,GPE,22189
today,DATE,22189
the Jersey Shore,FAC,22189
Florida,GPE,22189
Fox News,ORG,22189
Bayonne Public Works,ORG,22189
Bayonne,ORG,22189
100,CARDINAL,22189
four,CARDINAL,22189
Gibson,PERSON,22189
One,CARDINAL,22189
three,CARDINAL,22189
16,DATE,22189
Gibson,PERSON,22189
Bayonne,ORG,22189
24th Street,FAC,22189
