subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,12499
Washington D.C.,twinned administrative body,Maryland,12499
Alabama,shares border with,Washington D.C.,12499
Arizona,shares border with,Washington D.C.,12499
California,shares border with,Washington D.C.,12499
Illinois,shares border with,Washington D.C.,12499
Missouri,shares border with,Washington D.C.,12499
Nevada,shares border with,Washington D.C.,12499
New Jersey,shares border with,Washington D.C.,12499
New York,shares border with,Washington D.C.,12499
Alabama,shares border with,Washington D.C.,12499
Arizona,shares border with,Washington D.C.,12499
California,shares border with,Washington D.C.,12499
Illinois,shares border with,Washington D.C.,12499
Missouri,shares border with,Washington D.C.,12499
Nevada,shares border with,Washington D.C.,12499
New Jersey,shares border with,Washington D.C.,12499
New Mexico,shares border with,Washington D.C.,12499
