subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,29142
Washington D.C.,twinned administrative body,Maryland,29142
Alabama,shares border with,Washington D.C.,29142
Arizona,shares border with,Washington D.C.,29142
California,shares border with,Washington D.C.,29142
Illinois,shares border with,Washington D.C.,29142
Missouri,shares border with,Washington D.C.,29142
Nevada,shares border with,Washington D.C.,29142
New Jersey,shares border with,Washington D.C.,29142
New York,shares border with,Washington D.C.,29142
Alabama,shares border with,Washington D.C.,29142
Arizona,shares border with,Washington D.C.,29142
California,shares border with,Washington D.C.,29142
Illinois,shares border with,Washington D.C.,29142
Missouri,shares border with,Washington D.C.,29142
Nevada,shares border with,Washington D.C.,29142
New Jersey,shares border with,Washington D.C.,29142
New Mexico,shares border with,Washington D.C.,29142
