subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,28514
Washington D.C.,twinned administrative body,Maryland,28514
Alabama,shares border with,Washington D.C.,28514
Arizona,shares border with,Washington D.C.,28514
California,shares border with,Washington D.C.,28514
Illinois,shares border with,Washington D.C.,28514
Missouri,shares border with,Washington D.C.,28514
Nevada,shares border with,Washington D.C.,28514
New Jersey,shares border with,Washington D.C.,28514
New York,shares border with,Washington D.C.,28514
Alabama,shares border with,Washington D.C.,28514
Arizona,shares border with,Washington D.C.,28514
California,shares border with,Washington D.C.,28514
Illinois,shares border with,Washington D.C.,28514
Missouri,shares border with,Washington D.C.,28514
Nevada,shares border with,Washington D.C.,28514
New Jersey,shares border with,Washington D.C.,28514
New Mexico,shares border with,Washington D.C.,28514
