text,label,fe_id
Keith Richardson,PERSON,17115
2:30 p.m.,TIME,17115
Tuesday,DATE,17115
Norfolk,GPE,17115
Va.,GPE,17115
7-hour,TIME,17115
the evening,TIME,17115
Sunday,DATE,17115
early morning,TIME,17115
Monday,DATE,17115
just before 6 p.m.,TIME,17115
Sunday,DATE,17115
evening,TIME,17115
1100,DATE,17115
Land Street,FAC,17115
58-year-old,DATE,17115
Keith Richardson,PERSON,17115
Richardson,PERSON,17115
Norfolk Police Department,ORG,17115
K-9,PERSON,17115
four,CARDINAL,17115
Richardson,PERSON,17115
Daniel Hudson,PERSON,17115
Norfolk,GPE,17115
Richardson,PERSON,17115
several hours,TIME,17115
Richardson,PERSON,17115
Richardson,PERSON,17115
Richardson,PERSON,17115
Krijger,PERSON,17115
K-9 Krijger,PERSON,17115
the Special Operations Team,ORG,17115
second,ORDINAL,17115
K-9,ORG,17115
Richardson until Special Operation Team,ORG,17115
approximately 1:30 a.m.,TIME,17115
Richardson,PERSON,17115
Sentara Norfolk General Hospital,ORG,17115
K-9 Krijger,PERSON,17115
Krijger,PERSON,17115
the K-9 Unit,ORG,17115
the Norfolk Police Department,ORG,17115
Melinda Wray,PERSON,17115
Norfolk,GPE,17115
NewsChannel,ORG,17115
K-9,ORG,17115
Chief Goldsmith,PERSON,17115
Gene Strickland,PERSON,17115
Richardson,GPE,17115
Richardson,PERSON,17115
Strickland,PERSON,17115
Richardson,PERSON,17115
Gene Strickland,PERSON,17115
Strickland,PERSON,17115
Richardson,PERSON,17115
Strickland,PERSON,17115
German,NORP,17115
Shepherd,PERSON,17115
Norfolk,GPE,17115
Cpl,ORG,17115
Melinda Wray,PERSON,17115
