subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,12944
Washington D.C.,twinned administrative body,Maryland,12944
Alabama,shares border with,Washington D.C.,12944
Arizona,shares border with,Washington D.C.,12944
California,shares border with,Washington D.C.,12944
Illinois,shares border with,Washington D.C.,12944
Missouri,shares border with,Washington D.C.,12944
Nevada,shares border with,Washington D.C.,12944
New Jersey,shares border with,Washington D.C.,12944
New York,shares border with,Washington D.C.,12944
Alabama,shares border with,Washington D.C.,12944
Arizona,shares border with,Washington D.C.,12944
California,shares border with,Washington D.C.,12944
Illinois,shares border with,Washington D.C.,12944
Missouri,shares border with,Washington D.C.,12944
Nevada,shares border with,Washington D.C.,12944
New Jersey,shares border with,Washington D.C.,12944
New Mexico,shares border with,Washington D.C.,12944
