subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,25056
Washington D.C.,twinned administrative body,Maryland,25056
Alabama,shares border with,Washington D.C.,25056
Arizona,shares border with,Washington D.C.,25056
California,shares border with,Washington D.C.,25056
Illinois,shares border with,Washington D.C.,25056
Missouri,shares border with,Washington D.C.,25056
Nevada,shares border with,Washington D.C.,25056
New Jersey,shares border with,Washington D.C.,25056
New York,shares border with,Washington D.C.,25056
Alabama,shares border with,Washington D.C.,25056
Arizona,shares border with,Washington D.C.,25056
California,shares border with,Washington D.C.,25056
Illinois,shares border with,Washington D.C.,25056
Missouri,shares border with,Washington D.C.,25056
Nevada,shares border with,Washington D.C.,25056
New Jersey,shares border with,Washington D.C.,25056
New Mexico,shares border with,Washington D.C.,25056
