subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,26392
Washington D.C.,twinned administrative body,Maryland,26392
Alabama,shares border with,Washington D.C.,26392
Arizona,shares border with,Washington D.C.,26392
California,shares border with,Washington D.C.,26392
Illinois,shares border with,Washington D.C.,26392
Missouri,shares border with,Washington D.C.,26392
Nevada,shares border with,Washington D.C.,26392
New Jersey,shares border with,Washington D.C.,26392
New York,shares border with,Washington D.C.,26392
Alabama,shares border with,Washington D.C.,26392
Arizona,shares border with,Washington D.C.,26392
California,shares border with,Washington D.C.,26392
Illinois,shares border with,Washington D.C.,26392
Missouri,shares border with,Washington D.C.,26392
Nevada,shares border with,Washington D.C.,26392
New Jersey,shares border with,Washington D.C.,26392
New Mexico,shares border with,Washington D.C.,26392
