text,label,fe_id
Ohio,GPE,16768
Thursday,DATE,16768
afternoon,TIME,16768
Interstate 480,FAC,16768
Cleveland,GPE,16768
6600,CARDINAL,16768
Pearl Road,FAC,16768
Parma Heights,GPE,16768
Thursday,DATE,16768
afternoon,TIME,16768
Interstate 480,FAC,16768
Pearl Road,FAC,16768
Parma Heights,GPE,16768
27-year-old,DATE,16768
Parma,NORP,16768
Det,PERSON,16768
Steve Scharschmidt,PERSON,16768
Thursday,DATE,16768
night,TIME,16768
the Cuyahoga County Medical Examiner's Office,ORG,16768
89,MONEY,16768
9mm,QUANTITY,16768
Scharschmidt,GPE,16768
911,CARDINAL,16768
the Parma Heights,GPE,16768
Parma,PERSON,16768
Brooklyn,GPE,16768
three,CARDINAL,16768
Pearl Road,FAC,16768
Scharschmidt,GPE,16768
about six minutes,TIME,16768
Scharschmidt,GPE,16768
Scharschmidt,PERSON,16768
Parma,NORP,16768
Scharschmidt,GPE,16768
Scharschmidt,PERSON,16768
I-480,LOC,16768
the Jennings Freeway,FAC,16768
Cleveland,GPE,16768
Four,CARDINAL,16768
Parma,NORP,16768
one,CARDINAL,16768
Parma,NORP,16768
one,CARDINAL,16768
Brooklyn,GPE,16768
Scharschmidt,GPE,16768
Thursday,DATE,16768
night,TIME,16768
Scharschmidt,GPE,16768
Parma Heights,GPE,16768
Scharschmidt,GPE,16768
Friday,DATE,16768
Brooklyn,GPE,16768
Parma,NORP,16768
Parma,NORP,16768
Kevin Riley,PERSON,16768
Cleveland,GPE,16768
Cleveland,GPE,16768
Use of Deadly Force Investigation Unit,ORG,16768
I-480,LOC,16768
Ridge Road,FAC,16768
5:30 p.m.,TIME,16768
Thursday,DATE,16768
