subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,13200
Washington D.C.,twinned administrative body,Maryland,13200
Alabama,shares border with,Washington D.C.,13200
Arizona,shares border with,Washington D.C.,13200
California,shares border with,Washington D.C.,13200
Illinois,shares border with,Washington D.C.,13200
Missouri,shares border with,Washington D.C.,13200
Nevada,shares border with,Washington D.C.,13200
New Jersey,shares border with,Washington D.C.,13200
New York,shares border with,Washington D.C.,13200
Alabama,shares border with,Washington D.C.,13200
Arizona,shares border with,Washington D.C.,13200
California,shares border with,Washington D.C.,13200
Illinois,shares border with,Washington D.C.,13200
Missouri,shares border with,Washington D.C.,13200
Nevada,shares border with,Washington D.C.,13200
New Jersey,shares border with,Washington D.C.,13200
New Mexico,shares border with,Washington D.C.,13200
