text,label,fe_id
Dan Wells,PERSON,8740
MT,GPE,8740
One,CARDINAL,8740
Sunday,DATE,8740
morning,TIME,8740
Around 4 a.m.,TIME,8740
George Ruby,PERSON,8740
61,DATE,8740
the Mt. Orab Police Station,LOC,8740
100,CARDINAL,8740
Main Street,FAC,8740
Patrolman Justin Conley,PERSON,8740
McDonald,ORG,8740
500,CARDINAL,8740
1,CARDINAL,8740
Conley,PERSON,8740
Ruby,ORG,8740
Conley,PERSON,8740
Ruby,ORG,8740
Ruby,GPE,8740
Around 3 a.m.,TIME,8740
Conley,PERSON,8740
An hour later,TIME,8740
Conley,PERSON,8740
Ruby,ORG,8740
Conley,PERSON,8740
Patrolman Christopher Hodges,PERSON,8740
Conley,PERSON,8740
Conley,PERSON,8740
Conley,PERSON,8740
2010,DATE,8740
Raycom Media,ORG,8740
