subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,20684
Washington D.C.,twinned administrative body,Maryland,20684
Alabama,shares border with,Washington D.C.,20684
Arizona,shares border with,Washington D.C.,20684
California,shares border with,Washington D.C.,20684
Illinois,shares border with,Washington D.C.,20684
Missouri,shares border with,Washington D.C.,20684
Nevada,shares border with,Washington D.C.,20684
New Jersey,shares border with,Washington D.C.,20684
New York,shares border with,Washington D.C.,20684
Alabama,shares border with,Washington D.C.,20684
Arizona,shares border with,Washington D.C.,20684
California,shares border with,Washington D.C.,20684
Illinois,shares border with,Washington D.C.,20684
Missouri,shares border with,Washington D.C.,20684
Nevada,shares border with,Washington D.C.,20684
New Jersey,shares border with,Washington D.C.,20684
New Mexico,shares border with,Washington D.C.,20684
