text,label,fe_id
3500,CARDINAL,25171
Belgrade Street,FAC,25171
Wednesday morning,TIME,25171
"December 5, 2018",DATE,25171
DAVID SWANSON / Staff,PERSON,25171
Philadelphia,GPE,25171
Wednesday,DATE,25171
Port Richmond,LOC,25171
Monday,DATE,25171
41-year-old,DATE,25171
North Wildwood,GPE,25171
Curt McKee,PERSON,25171
16-year,DATE,25171
24th,ORDINAL,25171
Justin Smith,PERSON,25171
300,CARDINAL,25171
East 11th Avenue,LOC,25171
Smith,ORG,25171
3500,CARDINAL,25171
Belgrade Street,FAC,25171
Monday,DATE,25171
Smith,GPE,25171
Belgrade,GPE,25171
Smith,GPE,25171
Monday,DATE,25171
morning,TIME,25171
Smith,GPE,25171
two,CARDINAL,25171
Smith,GPE,25171
McKee,PERSON,25171
Belgrade,GPE,25171
8:47 a.m.,TIME,25171
Smith,GPE,25171
Smith,PERSON,25171
McKee,PERSON,25171
Smith,PERSON,25171
Smith,GPE,25171
Smith,PERSON,25171
Smith,PERSON,25171
McKee,ORG,25171
Taser,ORG,25171
Smith,ORG,25171
McKee,PRODUCT,25171
McKee,ORG,25171
Taser,ORG,25171
one,CARDINAL,25171
Smith,GPE,25171
Smith,PERSON,25171
Temple University Hospital,ORG,25171
9:16 a.m.,TIME,25171
McKee,PERSON,25171
