subject,predicate,object,fe_id
shot and killed,location,Hemet,24528
shot and killed a man,location,Hemet,24528
shots were fired at the end of a pursuit in Riverside,location,Riverside,24528
shots were fired at the end of a pursuit in Riverside,location,Riverside,24528
shots were fired at the end of a pursuit in Riverside,location,Riverside,24528
shots were fired at the end of a pursuit in Riverside,location,Riverside,24528
shots were fired at the end of a pursuit in Riverside,location,Riverside,24528
shots were fired at the end of a pursuit in Riverside,location,Riverside,24528
shots were fired at the end of a pursuit in Riverside,location,Riverside,24528
shots were fired at the end of a pursuit in Riverside,location,Riverside,24528
shots were fired at the end of a pursuit in Riverside,location,Riverside,24528
shots were fired at the end of a pursuit in Riverside,location,Riverside,24528
shots were fired at the end of a pursuit in Riverside,location,Riverside,24528
shots were fired at the end of a pursuit in Riverside,location,Riverside,24528
