subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,7583
Washington D.C.,twinned administrative body,Maryland,7583
Alabama,shares border with,Washington D.C.,7583
Arizona,shares border with,Washington D.C.,7583
California,shares border with,Washington D.C.,7583
Illinois,shares border with,Washington D.C.,7583
Missouri,shares border with,Washington D.C.,7583
Nevada,shares border with,Washington D.C.,7583
New Jersey,shares border with,Washington D.C.,7583
New York,shares border with,Washington D.C.,7583
Alabama,shares border with,Washington D.C.,7583
Arizona,shares border with,Washington D.C.,7583
California,shares border with,Washington D.C.,7583
Illinois,shares border with,Washington D.C.,7583
Missouri,shares border with,Washington D.C.,7583
Nevada,shares border with,Washington D.C.,7583
New Jersey,shares border with,Washington D.C.,7583
New Mexico,shares border with,Washington D.C.,7583
