text,label,fe_id
"The Associated Press

",ORG,15217
Miss.,GPE,15217
Mississippi Highway Patrol,FAC,15217
2014,DATE,15217
Hattiesburg,GPE,15217
WDAM-TV,ORG,15217
Jonathan Edward Johnson,PERSON,15217
Friday,DATE,15217
Forrest County Grand,GPE,15217
Johnson,PERSON,15217
81-year-old,DATE,15217
Thelma Gill,PERSON,15217
the Hattiesburg Police Department,ORG,15217
Johnson,PERSON,15217
Gill,PERSON,15217
U.S.,GPE,15217
49,CARDINAL,15217
the south gate,LOC,15217
Camp Shelby,FAC,15217
"Oct. 13, 2014",DATE,15217
Gill,PERSON,15217
Johnson,PERSON,15217
