subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,6945
Washington D.C.,twinned administrative body,Maryland,6945
Alabama,shares border with,Washington D.C.,6945
Arizona,shares border with,Washington D.C.,6945
California,shares border with,Washington D.C.,6945
Illinois,shares border with,Washington D.C.,6945
Missouri,shares border with,Washington D.C.,6945
Nevada,shares border with,Washington D.C.,6945
New Jersey,shares border with,Washington D.C.,6945
New York,shares border with,Washington D.C.,6945
Alabama,shares border with,Washington D.C.,6945
Arizona,shares border with,Washington D.C.,6945
California,shares border with,Washington D.C.,6945
Illinois,shares border with,Washington D.C.,6945
Missouri,shares border with,Washington D.C.,6945
Nevada,shares border with,Washington D.C.,6945
New Jersey,shares border with,Washington D.C.,6945
New Mexico,shares border with,Washington D.C.,6945
