subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,23341
Washington D.C.,twinned administrative body,Maryland,23341
Alabama,shares border with,Washington D.C.,23341
Arizona,shares border with,Washington D.C.,23341
California,shares border with,Washington D.C.,23341
Illinois,shares border with,Washington D.C.,23341
Missouri,shares border with,Washington D.C.,23341
Nevada,shares border with,Washington D.C.,23341
New Jersey,shares border with,Washington D.C.,23341
New York,shares border with,Washington D.C.,23341
Alabama,shares border with,Washington D.C.,23341
Arizona,shares border with,Washington D.C.,23341
California,shares border with,Washington D.C.,23341
Illinois,shares border with,Washington D.C.,23341
Missouri,shares border with,Washington D.C.,23341
Nevada,shares border with,Washington D.C.,23341
New Jersey,shares border with,Washington D.C.,23341
New Mexico,shares border with,Washington D.C.,23341
