subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,24543
Washington D.C.,twinned administrative body,Maryland,24543
Alabama,shares border with,Washington D.C.,24543
Arizona,shares border with,Washington D.C.,24543
California,shares border with,Washington D.C.,24543
Illinois,shares border with,Washington D.C.,24543
Missouri,shares border with,Washington D.C.,24543
Nevada,shares border with,Washington D.C.,24543
New Jersey,shares border with,Washington D.C.,24543
New York,shares border with,Washington D.C.,24543
Alabama,shares border with,Washington D.C.,24543
Arizona,shares border with,Washington D.C.,24543
California,shares border with,Washington D.C.,24543
Illinois,shares border with,Washington D.C.,24543
Missouri,shares border with,Washington D.C.,24543
Nevada,shares border with,Washington D.C.,24543
New Jersey,shares border with,Washington D.C.,24543
New Mexico,shares border with,Washington D.C.,24543
