subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,28210
Washington D.C.,twinned administrative body,Maryland,28210
Alabama,shares border with,Washington D.C.,28210
Arizona,shares border with,Washington D.C.,28210
California,shares border with,Washington D.C.,28210
Illinois,shares border with,Washington D.C.,28210
Missouri,shares border with,Washington D.C.,28210
Nevada,shares border with,Washington D.C.,28210
New Jersey,shares border with,Washington D.C.,28210
New York,shares border with,Washington D.C.,28210
Alabama,shares border with,Washington D.C.,28210
Arizona,shares border with,Washington D.C.,28210
California,shares border with,Washington D.C.,28210
Illinois,shares border with,Washington D.C.,28210
Missouri,shares border with,Washington D.C.,28210
Nevada,shares border with,Washington D.C.,28210
New Jersey,shares border with,Washington D.C.,28210
New Mexico,shares border with,Washington D.C.,28210
