text,label,fe_id
"Therese Apel

USA",GPE,18694
Friday,DATE,18694
Virgil Kyles,PERSON,18694
34,DATE,18694
Rose Coleman,PERSON,18694
43,DATE,18694
Carolyn Conerly,PERSON,18694
47,DATE,18694
two,CARDINAL,18694
around 8 p.m.,TIME,18694
Friday,DATE,18694
Robinson Road,FAC,18694
I-220,FAC,18694
Mason,ORG,18694
Jackson Police Department,ORG,18694
Twitter,PRODUCT,18694
JPD Tyree Jones,ORG,18694
Chevrolet,ORG,18694
Hinds County,GPE,18694
Pontiac,ORG,18694
"Kyles, Coleman",ORG,18694
Conerly,PERSON,18694
Hinds County,LOC,18694
Sharon Grisham-Stewart,PERSON,18694
three,CARDINAL,18694
Pontiac,ORG,18694
Friday,DATE,18694
night,TIME,18694
Mason,ORG,18694
JPD,ORG,18694
last night,TIME,18694
second,ORDINAL,18694
Friday,DATE,18694
Hinds County,GPE,18694
4-year-old,DATE,18694
Friday,DATE,18694
Hinds County,GPE,18694
Mason,ORG,18694
the years,DATE,18694
Mason,ORG,18694
one,CARDINAL,18694
Mason,ORG,18694
Hinds County,GPE,18694
JPD,ORG,18694
Mason,ORG,18694
Mason,ORG,18694
