text,label,fe_id
Fort Pierce,FAC,27737
Jordan De Sayles,PERSON,27737
35,DATE,27737
Fort Pierce,GPE,27737
March 15,DATE,27737
Friday,DATE,27737
March 15,DATE,27737
3 a.m.,TIME,27737
500,CARDINAL,27737
Orange Avenue,FAC,27737
Fort Pierce,FAC,27737
De Sayles,PERSON,27737
Fort Pierce,GPE,27737
De Sayles,PERSON,27737
De Sayles,PERSON,27737
De Sayles,PERSON,27737
Friday,DATE,27737
Sara Marino,PERSON,27737
TCPalm,ORG,27737
Martin County,GPE,27737
Sara,PERSON,27737
@saradmarino,GPE,27737
Sara.Marino@tcpalm.com,ORG,27737
