subject,predicate,object,fe_id
Arkansas,contains administrative territorial entity,Crawford,29712
Arkansas,contains administrative territorial entity,Franklin,29712
Arkansas,contains administrative territorial entity,Sebastian Counties,29712
Crawford,located in the administrative territorial entity,Arkansas,29712
Franklin,located in the administrative territorial entity,Arkansas,29712
Sebastian Counties,located in the administrative territorial entity,Arkansas,29712
heat exhaustion,subclass of,heat illness,29712
Oklahoma,contains administrative territorial entity,Osage,29712
Oklahoma,contains administrative territorial entity,Washington OK,29712
Oklahoma,contains administrative territorial entity,Pawnee,29712
Oklahoma,contains administrative territorial entity,Tulsa,29712
Oklahoma,contains administrative territorial entity,Sequoyah,29712
Oklahoma,contains administrative territorial entity,Le Flore Counties,29712
Osage,located in the administrative territorial entity,Oklahoma,29712
Washington OK,located in the administrative territorial entity,Oklahoma,29712
Pawnee,located in the administrative territorial entity,Oklahoma,29712
Tulsa,located in the administrative territorial entity,Oklahoma,29712
