text,label,fe_id
Richard K. Lodge,PERSON,13037
n’t,GPE,13037
noon,TIME,13037
Tuesday,DATE,13037
July,DATE,13037
midnight,TIME,13037
Ashland,GPE,13037
Andrew Stigliano,PERSON,13037
27-year-old,DATE,13037
Ashland,GPE,13037
K-9,PERSON,13037
Christopher Alberini,PERSON,13037
Stigliano,PERSON,13037
the Massachusetts State Police,ORG,13037
"the July 2, 2013",EVENT,13037
Alberini,PERSON,13037
Glock .40-caliber,PERSON,13037
two,CARDINAL,13037
Middlesex,GPE,13037
Marian Ryan,PERSON,13037
dozen,CARDINAL,13037
the Daily News,ORG,13037
about 10:50 a.m.,TIME,13037
"July 2, 2013",DATE,13037
Ashland,GPE,13037
Kevin Piers,PERSON,13037
Rte,PERSON,13037
135,CARDINAL,13037
Andrew Stigliano,PERSON,13037
13,CARDINAL,13037
Metropolitan Ave,ORG,13037
Stigliano,PERSON,13037
Stigliano,PERSON,13037
Amanda Clinton,PERSON,13037
Richard Briggs,PERSON,13037
Bill Foster,PERSON,13037
Sgt,PERSON,13037
Greg Fawkes,PERSON,13037
Stigliano,PERSON,13037
Alberini,PERSON,13037
German,NORP,13037
Alberini,PERSON,13037
that day,DATE,13037
two,CARDINAL,13037
Metropolitan Avenue,FAC,13037
a few minutes after 11 a.m.,TIME,13037
Ashland,GPE,13037
Ashland,GPE,13037
.410,PRODUCT,13037
16-gauge,MONEY,13037
Stigliano’s,ORG,13037
a few months earlier,DATE,13037
Alan D. Hunte,PERSON,13037
"July 10, 2013",DATE,13037
eight days,DATE,13037
Alberini,PERSON,13037
Stigliano,PERSON,13037
SWAT,ORG,13037
SWAT,ORG,13037
Alberini,PERSON,13037
Stigliano,PERSON,13037
two,CARDINAL,13037
Stigliano,ORG,13037
third,ORDINAL,13037
first,ORDINAL,13037
Stigliano,PERSON,13037
Alberini,PERSON,13037
Stigliano,PERSON,13037
Andrew,PERSON,13037
Dax,PERSON,13037
two,CARDINAL,13037
Stigliano,PERSON,13037
Alberini,PERSON,13037
Stigliano,PERSON,13037
Stigliano,PERSON,13037
Hunte,PERSON,13037
Alberini,PERSON,13037
Stigliano,PERSON,13037
Hunte,PERSON,13037
Fawkes,ORG,13037
Briggs,PERSON,13037
Alberini,PERSON,13037
Hunte,PERSON,13037
first,ORDINAL,13037
Andrew,PERSON,13037
40 degrees,QUANTITY,13037
Alberini,PERSON,13037
Andrew,PERSON,13037
Andrew,PERSON,13037
Andrew yell,PERSON,13037
Hunte,PERSON,13037
Andrew,PERSON,13037
Get the f—king dog off me,WORK_OF_ART,13037
Alberini,PERSON,13037
’s,GPE,13037
Alberini,PERSON,13037
Stigliano,PERSON,13037
16,CARDINAL,13037
Ithaca,GPE,13037
first,ORDINAL,13037
Hunte,PERSON,13037
Alberini,PERSON,13037
Hunte,PERSON,13037
two,CARDINAL,13037
seven years,DATE,13037
ten minutes,TIME,13037
Hunte,PERSON,13037
Hunte,PERSON,13037
seconds,TIME,13037
Alberini,PERSON,13037
Hunte,PERSON,13037
Stigliano,PERSON,13037
Alberini,PERSON,13037
Glock,PERSON,13037
two,CARDINAL,13037
bang,GPE,13037
bang,GPE,13037
Alberini,PERSON,13037
Stigliano,PERSON,13037
Andrew,PERSON,13037
Hunte,PERSON,13037
two,CARDINAL,13037
Briggs,PERSON,13037
first,ORDINAL,13037
Fawkes,ORG,13037
11:22 a.m.,TIME,13037
Sgt,PERSON,13037
Fawkes,ORG,13037
Stigliano,PERSON,13037
Fawkes,ORG,13037
Officer Foster,PERSON,13037
Foster,PERSON,13037
Alberini,PERSON,13037
Hunte,PERSON,13037
Alberini,PERSON,13037
Stigliano,PERSON,13037
Fawkes,ORG,13037
Stigliano,PERSON,13037
11:26 a.m.,TIME,13037
Andrew Stigliano,PERSON,13037
Kevin M. Baker,PERSON,13037
Ashland,PERSON,13037
David Muri,PERSON,13037
Wellesley,ORG,13037
Jackie,PERSON,13037
Neil Stilgiano,PERSON,13037
Andrew,PERSON,13037
that afternoon,TIME,13037
Middlesex,ORG,13037
Baker,PERSON,13037
Baker,PERSON,13037
Wellesley High School,ORG,13037
two,CARDINAL,13037
two or three years,DATE,13037
Andrew,PERSON,13037
Ashland,GPE,13037
the Ashland Police Department,ORG,13037
Baker,PERSON,13037
the Ashland Police,ORG,13037
Andrew,PERSON,13037
the Ashland Police Department,ORG,13037
Baker,PERSON,13037
Stilgiano,PERSON,13037
the day,DATE,13037
the weeks,DATE,13037
Plant Life,ORG,13037
Stigliano,PERSON,13037
the month,DATE,13037
Trooper,GPE,13037
Jeffrey A. Saunders,PERSON,13037
Stigliano,PERSON,13037
about five years,DATE,13037
Saunders,ORG,13037
Webster,PERSON,13037
Stigliano,ORG,13037
Stigliano,PERSON,13037
Stigliano,PERSON,13037
Ashland,GPE,13037
Stigliano,PERSON,13037
Ashland,GPE,13037
Craig Davis,PERSON,13037
SWAT,ORG,13037
Framingham,GPE,13037
Stigliano,PERSON,13037
Ashland,GPE,13037
Stigliano,PERSON,13037
Davis,PERSON,13037
Davis,PERSON,13037
SWAT,ORG,13037
the Framingham Police Department’s,ORG,13037
Davis,PERSON,13037
SWAT,ORG,13037
Framingham,GPE,13037
Ashland,GPE,13037
Stigliano,PERSON,13037
Davis,PERSON,13037
Alberini,PERSON,13037
Davis,PERSON,13037
December,DATE,13037
January,DATE,13037
Dax,PERSON,13037
the Middlesex DA,ORG,13037
Alberini,PERSON,13037
Andrew Stigliano,PERSON,13037
Richard K. Lodge,PERSON,13037
the Daily News,ORG,13037
Norman Miller,PERSON,13037
