subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,13624
Washington D.C.,twinned administrative body,Maryland,13624
Alabama,shares border with,Washington D.C.,13624
Arizona,shares border with,Washington D.C.,13624
California,shares border with,Washington D.C.,13624
Illinois,shares border with,Washington D.C.,13624
Missouri,shares border with,Washington D.C.,13624
Nevada,shares border with,Washington D.C.,13624
New Jersey,shares border with,Washington D.C.,13624
New York,shares border with,Washington D.C.,13624
Alabama,shares border with,Washington D.C.,13624
Arizona,shares border with,Washington D.C.,13624
California,shares border with,Washington D.C.,13624
Illinois,shares border with,Washington D.C.,13624
Missouri,shares border with,Washington D.C.,13624
Nevada,shares border with,Washington D.C.,13624
New Jersey,shares border with,Washington D.C.,13624
New Mexico,shares border with,Washington D.C.,13624
