subject,predicate,object,fe_id
Lawrenceville,located in the administrative territorial entity,Gwinnett County,14538
Georgia,contains administrative territorial entity,Gwinnett,14538
Georgia,contains administrative territorial entity,Cobb,14538
Georgia,contains administrative territorial entity,Coweta,14538
Georgia,contains administrative territorial entity,Carroll,14538
Gwinnett,located in the administrative territorial entity,Georgia,14538
Cobb,located in the administrative territorial entity,Georgia,14538
Coweta,located in the administrative territorial entity,Georgia,14538
Carroll,located in the administrative territorial entity,Georgia,14538
Georgia,contains administrative territorial entity,Gwinnett,14538
Georgia,contains administrative territorial entity,Coweta,14538
Georgia,contains administrative territorial entity,Carroll,14538
Gwinnett,located in the administrative territorial entity,Georgia,14538
Coweta,located in the administrative territorial entity,Georgia,14538
Carroll,located in the administrative territorial entity,Georgia,14538
